id,experiment_id,result_type,result_value,context,created,updated
2.318000000000000114e+02,1.499964999999999993e+00,5.593430999999999471e-06
2.319000000000000057e+02,1.499964999999999993e+00,5.592490999999999782e-06
2.320000000000000000e+02,1.499964999999999993e+00,5.591551999999999485e-06
2.320999999999999943e+02,1.499964999999999993e+00,5.590611999999999795e-06
2.322000000000000171e+02,1.499964999999999993e+00,5.592490999999999782e-06
2.323000000000000114e+02,1.499964999999999993e+00,5.590611999999999795e-06
2.324000000000000057e+02,1.499964999999999993e+00,5.597189000000000291e-06
2.325000000000000000e+02,1.499964999999999993e+00,5.596248999999999755e-06
2.325999999999999943e+02,1.499964999999999993e+00,5.597189000000000291e-06
2.327000000000000171e+02,1.499964999999999993e+00,5.589672999999999498e-06
2.328000000000000114e+02,1.499964999999999993e+00,5.587793999999999511e-06
2.329000000000000057e+02,1.499964999999999993e+00,5.591551999999999485e-06
2.330000000000000000e+02,1.499964999999999993e+00,5.596248999999999755e-06
2.330999999999999943e+02,1.499964999999999993e+00,5.581218000000000102e-06
2.332000000000000171e+02,1.499964999999999993e+00,5.584976000000000075e-06
2.333000000000000114e+02,1.499964999999999993e+00,5.579339000000000115e-06
2.334000000000000057e+02,1.499964999999999993e+00,5.587793999999999511e-06
2.335000000000000000e+02,1.499964999999999993e+00,5.592490999999999782e-06
2.335999999999999943e+02,1.499964999999999993e+00,5.586853999999999822e-06
2.337000000000000171e+02,1.499964999999999993e+00,5.577460000000000128e-06
2.338000000000000114e+02,1.499964999999999993e+00,5.570883999999999872e-06
2.339000000000000057e+02,1.499964999999999993e+00,5.582156999999999552e-06
2.340000000000000000e+02,1.499964999999999993e+00,5.595310000000000305e-06
2.340999999999999943e+02,1.499964999999999993e+00,5.588732999999999809e-06
2.342000000000000171e+02,1.499964999999999993e+00,5.573702000000000155e-06
2.343000000000000114e+02,1.499964999999999993e+00,5.579339000000000115e-06
2.344000000000000057e+02,1.499964999999999993e+00,5.583097000000000088e-06
2.345000000000000000e+02,1.499964999999999993e+00,5.587793999999999511e-06
2.345999999999999943e+02,1.499964999999999993e+00,5.585914999999999525e-06
2.347000000000000171e+02,1.499964999999999993e+00,5.579339000000000115e-06
2.348000000000000114e+02,1.499964999999999993e+00,5.574641999999999845e-06
2.349000000000000057e+02,1.499964999999999993e+00,5.566186999999999601e-06
2.350000000000000000e+02,1.499964999999999993e+00,5.582156999999999552e-06
2.350999999999999943e+02,1.499964999999999993e+00,5.583097000000000088e-06
2.352000000000000171e+02,1.499964999999999993e+00,5.572762999999999858e-06
2.353000000000000114e+02,1.499964999999999993e+00,5.564307999999999615e-06
2.354000000000000057e+02,1.499964999999999993e+00,5.578399999999999818e-06
2.355000000000000000e+02,1.499964999999999993e+00,5.569944999999999574e-06
2.355999999999999943e+02,1.499964999999999993e+00,5.572762999999999858e-06
2.357000000000000171e+02,1.499964999999999993e+00,5.564307999999999615e-06
2.358000000000000114e+02,1.499964999999999993e+00,5.579339000000000115e-06
2.359000000000000057e+02,1.499964999999999993e+00,5.573702000000000155e-06
2.360000000000000000e+02,1.499964999999999993e+00,5.573702000000000155e-06
2.360999999999999943e+02,1.499964999999999993e+00,5.570883999999999872e-06
2.362000000000000171e+02,1.499964999999999993e+00,5.566186999999999601e-06
2.363000000000000114e+02,1.499964999999999993e+00,5.577460000000000128e-06
2.364000000000000057e+02,1.499964999999999993e+00,5.568065999999999588e-06
2.365000000000000000e+02,1.499964999999999993e+00,5.573702000000000155e-06
2.365999999999999943e+02,1.499964999999999993e+00,5.570883999999999872e-06
2.367000000000000171e+02,1.499964999999999993e+00,5.566186999999999601e-06
2.368000000000000114e+02,1.499964999999999993e+00,5.560549999999999641e-06
2.369000000000000057e+02,1.499964999999999993e+00,5.561490000000000178e-06
2.370000000000000000e+02,1.499964999999999993e+00,5.573702000000000155e-06
2.370999999999999943e+02,1.499964999999999993e+00,5.562428999999999628e-06
2.372000000000000171e+02,1.499964999999999993e+00,5.570883999999999872e-06
2.373000000000000114e+02,1.499964999999999993e+00,5.563369000000000165e-06
2.374000000000000057e+02,1.499964999999999993e+00,5.562428999999999628e-06
2.375000000000000000e+02,1.499964999999999993e+00,5.567125999999999898e-06
2.375999999999999943e+02,1.499964999999999993e+00,5.568065999999999588e-06
2.377000000000000171e+02,1.499964999999999993e+00,5.568065999999999588e-06
2.378000000000000114e+02,1.499964999999999993e+00,5.558670999999999655e-06
2.379000000000000057e+02,1.499964999999999993e+00,5.554912999999999682e-06
2.380000000000000000e+02,1.499964999999999993e+00,5.561490000000000178e-06
2.380999999999999943e+02,1.499964999999999993e+00,5.562428999999999628e-06
2.382000000000000171e+02,1.499964999999999993e+00,5.559611000000000191e-06
2.383000000000000114e+02,1.499964999999999993e+00,5.554912999999999682e-06
2.384000000000000057e+02,1.499964999999999993e+00,5.557732000000000205e-06
2.385000000000000000e+02,1.499964999999999993e+00,5.549276999999999961e-06
2.385999999999999943e+02,1.499964999999999993e+00,5.547397999999999975e-06
2.387000000000000171e+02,1.499964999999999993e+00,5.559611000000000191e-06
2.388000000000000114e+02,1.499964999999999993e+00,5.559611000000000191e-06
2.389000000000000057e+02,1.499964999999999993e+00,5.552095000000000245e-06
2.390000000000000000e+02,1.499964999999999993e+00,5.553034999999999935e-06
2.390999999999999943e+02,1.499964999999999993e+00,5.552095000000000245e-06
2.392000000000000171e+02,1.499964999999999993e+00,5.550216000000000258e-06
2.393000000000000114e+02,1.499964999999999993e+00,5.552095000000000245e-06
2.394000000000000057e+02,1.499964999999999993e+00,5.549276999999999961e-06
2.395000000000000000e+02,1.499964999999999993e+00,5.545518999999999988e-06
2.395999999999999943e+02,1.499964999999999993e+00,5.547397999999999975e-06
2.397000000000000171e+02,1.499964999999999993e+00,5.550216000000000258e-06
2.398000000000000114e+02,1.499964999999999993e+00,5.544579999999999691e-06
2.399000000000000057e+02,1.499964999999999993e+00,5.538942999999999731e-06
2.400000000000000000e+02,1.499964999999999993e+00,5.541761000000000015e-06
2.400999999999999943e+02,1.499964999999999993e+00,5.554912999999999682e-06
2.402000000000000171e+02,1.499964999999999993e+00,5.558670999999999655e-06
2.403000000000000114e+02,1.499964999999999993e+00,5.550216000000000258e-06
2.404000000000000057e+02,1.499964999999999993e+00,5.538004000000000281e-06
2.405000000000000000e+02,1.499964999999999993e+00,5.538004000000000281e-06
2.405999999999999943e+02,1.499964999999999993e+00,5.539883000000000268e-06
2.407000000000000171e+02,1.499964999999999993e+00,5.549276999999999961e-06
2.408000000000000114e+02,1.499964999999999993e+00,5.549276999999999961e-06
2.409000000000000057e+02,1.499964999999999993e+00,5.546458999999999678e-06
2.410000000000000000e+02,1.499964999999999993e+00,5.540821999999999718e-06
2.410999999999999943e+02,1.499964999999999993e+00,5.539883000000000268e-06
2.412000000000000171e+02,1.499964999999999993e+00,5.547397999999999975e-06
2.413000000000000114e+02,1.499964999999999993e+00,5.547397999999999975e-06
2.414000000000000057e+02,1.499964999999999993e+00,5.536125000000000295e-06
2.415000000000000000e+02,1.499964999999999993e+00,5.536125000000000295e-06
2.415999999999999943e+02,1.499964999999999993e+00,5.539883000000000268e-06
2.417000000000000171e+02,1.499964999999999993e+00,5.543640000000000002e-06
2.418000000000000114e+02,1.499964999999999993e+00,5.544579999999999691e-06
2.419000000000000057e+02,1.499964999999999993e+00,5.530487999999999488e-06
2.420000000000000000e+02,1.499964999999999993e+00,5.541761000000000015e-06
2.420999999999999943e+02,1.499964999999999993e+00,5.532366999999999474e-06
2.422000000000000171e+02,1.499964999999999993e+00,5.529549000000000038e-06
2.423000000000000114e+02,1.499964999999999993e+00,5.537063999999999745e-06
2.424000000000000057e+02,1.499964999999999993e+00,5.529549000000000038e-06
2.425000000000000000e+02,1.499964999999999993e+00,5.524850999999999528e-06
2.425999999999999943e+02,1.499964999999999993e+00,5.541761000000000015e-06
2.427000000000000171e+02,1.499964999999999993e+00,5.531428000000000024e-06
2.428000000000000114e+02,1.499964999999999993e+00,5.539883000000000268e-06
2.429000000000000057e+02,1.499964999999999993e+00,5.534246000000000308e-06
2.430000000000000000e+02,1.499964999999999993e+00,5.535184999999999758e-06
2.430999999999999943e+02,1.499964999999999993e+00,5.530487999999999488e-06
2.432000000000000171e+02,1.499964999999999993e+00,5.535184999999999758e-06
2.433000000000000114e+02,1.499964999999999993e+00,5.536125000000000295e-06
2.434000000000000057e+02,1.499964999999999993e+00,5.529549000000000038e-06
2.435000000000000000e+02,1.499964999999999993e+00,5.520154000000000105e-06
2.435999999999999943e+02,1.499964999999999993e+00,5.526729999999999515e-06
2.437000000000000171e+02,1.499964999999999993e+00,5.530487999999999488e-06
2.438000000000000114e+02,1.499964999999999993e+00,5.513577999999999848e-06
2.439000000000000057e+02,1.499964999999999993e+00,5.521093999999999794e-06
2.440000000000000000e+02,1.499964999999999993e+00,5.526729999999999515e-06
2.440999999999999943e+02,1.499964999999999993e+00,5.519214999999999808e-06
2.442000000000000171e+02,1.499964999999999993e+00,5.535184999999999758e-06
2.443000000000000114e+02,1.499964999999999993e+00,5.530487999999999488e-06
2.444000000000000057e+02,1.499964999999999993e+00,5.523912000000000078e-06
2.445000000000000000e+02,1.499964999999999993e+00,5.516396000000000132e-06
2.445999999999999943e+02,1.499964999999999993e+00,5.508880999999999578e-06
2.447000000000000171e+02,1.499964999999999993e+00,5.521093999999999794e-06
2.448000000000000114e+02,1.499964999999999993e+00,5.526729999999999515e-06
2.449000000000000057e+02,1.499964999999999993e+00,5.522971999999999542e-06
2.450000000000000000e+02,1.499964999999999993e+00,5.518275000000000118e-06
2.450999999999999943e+02,1.499964999999999993e+00,5.518275000000000118e-06
2.452000000000000171e+02,1.499964999999999993e+00,5.497607999999999898e-06
2.453000000000000114e+02,1.499964999999999993e+00,5.514517999999999537e-06
2.454000000000000057e+02,1.499964999999999993e+00,5.522033000000000091e-06
2.455000000000000000e+02,1.499964999999999993e+00,5.510759999999999564e-06
2.455999999999999943e+02,1.499964999999999993e+00,5.521093999999999794e-06
2.457000000000000171e+02,1.499964999999999993e+00,5.501365999999999871e-06
2.458000000000000114e+02,1.499964999999999993e+00,5.518275000000000118e-06
2.459000000000000057e+02,1.499964999999999993e+00,5.512638999999999551e-06
2.460000000000000000e+02,1.499964999999999993e+00,5.525791000000000065e-06
2.460999999999999943e+02,1.499964999999999993e+00,5.509819999999999875e-06
2.462000000000000171e+02,1.499964999999999993e+00,5.521093999999999794e-06
2.463000000000000114e+02,1.499964999999999993e+00,5.508880999999999578e-06
2.464000000000000057e+02,1.499964999999999993e+00,5.508880999999999578e-06
2.465000000000000000e+02,1.499964999999999993e+00,5.507942000000000128e-06
2.465999999999999943e+02,1.499964999999999993e+00,5.511698999999999861e-06
2.467000000000000171e+02,1.499964999999999993e+00,5.509819999999999875e-06
2.468000000000000114e+02,1.499964999999999993e+00,5.509819999999999875e-06
2.469000000000000057e+02,1.499964999999999993e+00,5.523912000000000078e-06
2.470000000000000000e+02,1.499964999999999993e+00,5.492910000000000235e-06
2.470999999999999943e+02,1.499964999999999993e+00,5.494789000000000221e-06
2.472000000000000171e+02,1.499964999999999993e+00,5.504184000000000154e-06
2.473000000000000114e+02,1.499964999999999993e+00,5.498547000000000195e-06
2.474000000000000057e+02,1.499964999999999993e+00,5.508880999999999578e-06
2.475000000000000000e+02,1.499964999999999993e+00,5.494789000000000221e-06
2.475999999999999943e+02,1.499964999999999993e+00,5.505122999999999604e-06
2.477000000000000171e+02,1.499964999999999993e+00,5.518275000000000118e-06
2.478000000000000114e+02,1.499964999999999993e+00,5.509819999999999875e-06
2.479000000000000057e+02,1.499964999999999993e+00,5.491031000000000248e-06
2.480000000000000000e+02,1.499964999999999993e+00,5.502305000000000168e-06
2.480999999999999943e+02,1.499964999999999993e+00,5.501365999999999871e-06
2.482000000000000171e+02,1.499964999999999993e+00,5.498547000000000195e-06
2.483000000000000114e+02,1.499964999999999993e+00,5.507001999999999591e-06
2.484000000000000057e+02,1.499964999999999993e+00,5.502305000000000168e-06
2.485000000000000000e+02,1.499964999999999993e+00,5.500426000000000181e-06
2.485999999999999943e+02,1.499964999999999993e+00,5.501365999999999871e-06
2.487000000000000171e+02,1.499964999999999993e+00,5.505122999999999604e-06
2.488000000000000114e+02,1.499964999999999993e+00,5.496668000000000208e-06
2.489000000000000057e+02,1.499964999999999993e+00,5.494789000000000221e-06
2.490000000000000000e+02,1.499964999999999993e+00,5.476000999999999987e-06
2.490999999999999943e+02,1.499964999999999993e+00,5.502305000000000168e-06
2.492000000000000171e+02,1.499964999999999993e+00,5.498547000000000195e-06
2.493000000000000114e+02,1.499964999999999993e+00,5.501365999999999871e-06
2.494000000000000057e+02,1.499964999999999993e+00,5.493849999999999924e-06
2.495000000000000000e+02,1.499964999999999993e+00,5.487273999999999667e-06
2.495999999999999943e+02,1.499964999999999993e+00,5.483515999999999694e-06
2.497000000000000171e+02,1.499964999999999993e+00,5.499486999999999884e-06
2.498000000000000114e+02,1.499964999999999993e+00,5.501365999999999871e-06
2.499000000000000057e+02,1.499964999999999993e+00,5.493849999999999924e-06
2.500000000000000000e+02,1.499964999999999993e+00,5.488212999999999965e-06
2.500999999999999943e+02,1.499964999999999993e+00,5.509819999999999875e-06
2.502000000000000171e+02,1.499964999999999993e+00,5.483515999999999694e-06
2.503000000000000114e+02,1.499964999999999993e+00,5.495728999999999911e-06
2.504000000000000057e+02,1.499964999999999993e+00,5.497607999999999898e-06
2.505000000000000000e+02,1.499964999999999993e+00,5.489152999999999654e-06
2.505999999999999943e+02,1.499964999999999993e+00,5.489152999999999654e-06
2.507000000000000171e+02,1.499964999999999993e+00,5.487273999999999667e-06
2.508000000000000114e+02,1.499964999999999993e+00,5.485394999999999681e-06
2.509000000000000057e+02,1.499964999999999993e+00,5.491031000000000248e-06
2.510000000000000000e+02,1.499964999999999993e+00,5.491970999999999938e-06
2.510999999999999943e+02,1.499964999999999993e+00,5.490091999999999951e-06
2.512000000000000171e+02,1.499964999999999993e+00,5.494789000000000221e-06
2.513000000000000114e+02,1.499964999999999993e+00,5.484454999999999991e-06
2.514000000000000057e+02,1.499964999999999993e+00,5.482577000000000244e-06
2.515000000000000000e+02,1.499964999999999993e+00,5.486333999999999978e-06
2.515999999999999943e+02,1.499964999999999993e+00,5.480698000000000258e-06
2.517000000000000171e+02,1.499964999999999993e+00,5.485394999999999681e-06
2.518000000000000114e+02,1.499964999999999993e+00,5.477878999999999735e-06
2.519000000000000057e+02,1.499964999999999993e+00,5.485394999999999681e-06
2.520000000000000000e+02,1.499964999999999993e+00,5.484454999999999991e-06
2.520999999999999943e+02,1.499964999999999993e+00,5.477878999999999735e-06
2.522000000000000171e+02,1.499964999999999993e+00,5.472243000000000014e-06
2.523000000000000114e+02,1.499964999999999993e+00,5.482577000000000244e-06
2.524000000000000057e+02,1.499964999999999993e+00,5.475061000000000298e-06
2.525000000000000000e+02,1.499964999999999993e+00,5.481636999999999708e-06
2.525999999999999943e+02,1.499964999999999993e+00,5.479757999999999721e-06
2.527000000000000171e+02,1.499964999999999993e+00,5.472243000000000014e-06
2.528000000000000114e+02,1.499964999999999993e+00,5.478819000000000271e-06
2.529000000000000057e+02,1.499964999999999993e+00,5.478819000000000271e-06
2.530000000000000000e+02,1.499964999999999993e+00,5.478819000000000271e-06
2.530999999999999943e+02,1.499964999999999993e+00,5.483515999999999694e-06
2.532000000000000171e+02,1.499964999999999993e+00,5.470364000000000028e-06
2.533000000000000114e+02,1.499964999999999993e+00,5.466606000000000054e-06
2.534000000000000057e+02,1.499964999999999993e+00,5.471302999999999478e-06
2.535000000000000000e+02,1.499964999999999993e+00,5.475061000000000298e-06
2.535999999999999943e+02,1.499964999999999993e+00,5.473182000000000311e-06
2.537000000000000171e+02,1.499964999999999993e+00,5.464727000000000068e-06
2.538000000000000114e+02,1.499964999999999993e+00,5.470364000000000028e-06
2.539000000000000057e+02,1.499964999999999993e+00,5.479757999999999721e-06
2.540000000000000000e+02,1.499964999999999993e+00,5.475061000000000298e-06
2.540999999999999943e+02,1.499964999999999993e+00,5.471302999999999478e-06
2.542000000000000171e+02,1.499964999999999993e+00,5.451574999999999554e-06
2.543000000000000114e+02,1.499964999999999993e+00,5.474122000000000001e-06
2.544000000000000057e+02,1.499964999999999993e+00,5.464727000000000068e-06
2.545000000000000000e+02,1.499964999999999993e+00,5.462848000000000081e-06
2.545999999999999943e+02,1.499964999999999993e+00,5.468485000000000041e-06
2.547000000000000171e+02,1.499964999999999993e+00,5.458150999999999811e-06
2.548000000000000114e+02,1.499964999999999993e+00,5.458150999999999811e-06
2.549000000000000057e+02,1.499964999999999993e+00,5.454392999999999838e-06
2.550000000000000000e+02,1.499964999999999993e+00,5.465666999999999757e-06
2.550999999999999943e+02,1.499964999999999993e+00,5.469424999999999730e-06
2.552000000000000171e+02,1.499964999999999993e+00,5.458150999999999811e-06
2.553000000000000114e+02,1.499964999999999993e+00,5.386753999999999824e-06
2.554000000000000057e+02,1.499964999999999993e+00,5.460029999999999798e-06
2.555000000000000000e+02,1.499964999999999993e+00,5.553034999999999935e-06
2.555999999999999943e+02,1.499964999999999993e+00,5.450636000000000104e-06
2.557000000000000171e+02,1.499964999999999993e+00,5.422451999999999698e-06
2.558000000000000114e+02,1.499964999999999993e+00,5.459090000000000108e-06
2.559000000000000057e+02,1.499964999999999993e+00,5.462848000000000081e-06
2.560000000000000000e+02,1.499964999999999993e+00,5.465666999999999757e-06
2.561000000000000227e+02,1.499964999999999993e+00,5.444059999999999847e-06
2.561999999999999886e+02,1.499964999999999993e+00,5.468485000000000041e-06
2.563000000000000114e+02,1.499964999999999993e+00,5.445937999999999594e-06
2.563999999999999773e+02,1.499964999999999993e+00,5.485394999999999681e-06
2.565000000000000000e+02,1.499964999999999993e+00,5.460029999999999798e-06
2.566000000000000227e+02,1.499964999999999993e+00,5.458150999999999811e-06
2.566999999999999886e+02,1.499964999999999993e+00,5.450636000000000104e-06
2.568000000000000114e+02,1.499964999999999993e+00,5.414936999999999991e-06
2.568999999999999773e+02,1.499964999999999993e+00,5.468485000000000041e-06
2.570000000000000000e+02,1.499964999999999993e+00,5.443120000000000158e-06
2.571000000000000227e+02,1.499964999999999993e+00,5.440301999999999874e-06
2.571999999999999886e+02,1.499964999999999993e+00,5.459090000000000108e-06
2.573000000000000114e+02,1.499964999999999993e+00,5.460029999999999798e-06
2.573999999999999773e+02,1.499964999999999993e+00,5.460969000000000095e-06
2.575000000000000000e+02,1.499964999999999993e+00,5.443120000000000158e-06
2.576000000000000227e+02,1.499964999999999993e+00,5.451574999999999554e-06
2.576999999999999886e+02,1.499964999999999993e+00,5.440301999999999874e-06
2.578000000000000114e+02,1.499964999999999993e+00,5.471302999999999478e-06
2.578999999999999773e+02,1.499964999999999993e+00,5.450636000000000104e-06
2.580000000000000000e+02,1.499964999999999993e+00,5.445937999999999594e-06
2.581000000000000227e+02,1.499964999999999993e+00,5.467545999999999744e-06
2.581999999999999886e+02,1.499964999999999993e+00,5.456271999999999824e-06
2.583000000000000114e+02,1.499964999999999993e+00,5.452513999999999851e-06
2.583999999999999773e+02,1.499964999999999993e+00,5.433725999999999617e-06
2.585000000000000000e+02,1.499964999999999993e+00,5.498547000000000195e-06
2.586000000000000227e+02,1.499964999999999993e+00,5.413997000000000301e-06
2.586999999999999886e+02,1.499964999999999993e+00,5.472243000000000014e-06
2.588000000000000114e+02,1.499964999999999993e+00,5.454392999999999838e-06
2.588999999999999773e+02,1.499964999999999993e+00,5.465666999999999757e-06
2.590000000000000000e+02,1.499964999999999993e+00,5.447816999999999581e-06
2.591000000000000227e+02,1.499964999999999993e+00,5.525791000000000065e-06
2.591999999999999886e+02,1.499964999999999993e+00,5.367965000000000197e-06
2.593000000000000114e+02,1.499964999999999993e+00,5.389572000000000107e-06
2.593999999999999773e+02,1.499964999999999993e+00,5.444059999999999847e-06
2.595000000000000000e+02,1.499964999999999993e+00,5.431846999999999630e-06
2.596000000000000227e+02,1.499964999999999993e+00,5.451574999999999554e-06
2.596999999999999886e+02,1.499964999999999993e+00,5.426209999999999671e-06
2.598000000000000114e+02,1.499964999999999993e+00,5.476940000000000284e-06
2.598999999999999773e+02,1.499964999999999993e+00,5.413058000000000004e-06
2.600000000000000000e+02,1.499964999999999993e+00,5.459090000000000108e-06
2.601000000000000227e+02,1.499964999999999993e+00,5.444999000000000144e-06
2.601999999999999886e+02,1.499964999999999993e+00,5.438422999999999887e-06
2.603000000000000114e+02,1.499964999999999993e+00,5.431846999999999630e-06
2.603999999999999773e+02,1.499964999999999993e+00,5.431846999999999630e-06
2.605000000000000000e+02,1.499964999999999993e+00,5.419634000000000261e-06
2.606000000000000227e+02,1.499964999999999993e+00,5.436543999999999901e-06
2.606999999999999886e+02,1.499964999999999993e+00,5.437483999999999590e-06
2.608000000000000114e+02,1.499964999999999993e+00,5.432785999999999928e-06
2.608999999999999773e+02,1.499964999999999993e+00,5.425271000000000221e-06
2.610000000000000000e+02,1.499964999999999993e+00,5.427148999999999968e-06
2.611000000000000227e+02,1.499964999999999993e+00,5.432785999999999928e-06
2.611999999999999886e+02,1.499964999999999993e+00,5.436543999999999901e-06
2.613000000000000114e+02,1.499964999999999993e+00,5.429027999999999954e-06
2.613999999999999773e+02,1.499964999999999993e+00,5.435604999999999604e-06
2.615000000000000000e+02,1.499964999999999993e+00,5.422451999999999698e-06
2.616000000000000227e+02,1.499964999999999993e+00,5.420572999999999711e-06
2.616999999999999886e+02,1.499964999999999993e+00,5.415876000000000288e-06
2.618000000000000114e+02,1.499964999999999993e+00,5.424330999999999684e-06
2.618999999999999773e+02,1.499964999999999993e+00,5.413997000000000301e-06
2.620000000000000000e+02,1.499964999999999993e+00,5.427148999999999968e-06
2.621000000000000227e+02,1.499964999999999993e+00,5.423392000000000234e-06
2.621999999999999886e+02,1.499964999999999993e+00,5.424330999999999684e-06
2.623000000000000114e+02,1.499964999999999993e+00,5.412118999999999707e-06
2.623999999999999773e+02,1.499964999999999993e+00,5.420572999999999711e-06
2.625000000000000000e+02,1.499964999999999993e+00,5.438422999999999887e-06
2.626000000000000227e+02,1.499964999999999993e+00,5.418694999999999964e-06
2.626999999999999886e+02,1.499964999999999993e+00,5.409300000000000031e-06
2.628000000000000114e+02,1.499964999999999993e+00,5.408360999999999734e-06
2.628999999999999773e+02,1.499964999999999993e+00,5.424330999999999684e-06
2.630000000000000000e+02,1.499964999999999993e+00,5.418694999999999964e-06
2.631000000000000227e+02,1.499964999999999993e+00,5.419634000000000261e-06
2.631999999999999886e+02,1.499964999999999993e+00,5.419634000000000261e-06
2.633000000000000114e+02,1.499964999999999993e+00,5.421513000000000247e-06
2.633999999999999773e+02,1.499964999999999993e+00,5.416815999999999977e-06
2.635000000000000000e+02,1.499964999999999993e+00,5.414936999999999991e-06
2.636000000000000227e+02,1.499964999999999993e+00,5.421513000000000247e-06
2.636999999999999886e+02,1.499964999999999993e+00,5.417755000000000274e-06
2.638000000000000114e+02,1.499964999999999993e+00,5.413058000000000004e-06
2.638999999999999773e+02,1.499964999999999993e+00,5.414936999999999991e-06
2.640000000000000000e+02,1.499964999999999993e+00,5.416815999999999977e-06
2.641000000000000227e+02,1.499964999999999993e+00,5.426209999999999671e-06
2.641999999999999886e+02,1.499964999999999993e+00,5.424330999999999684e-06
2.643000000000000114e+02,1.499964999999999993e+00,5.416815999999999977e-06
2.643999999999999773e+02,1.499964999999999993e+00,5.413997000000000301e-06
2.645000000000000000e+02,1.499964999999999993e+00,5.422451999999999698e-06
2.646000000000000227e+02,1.499964999999999993e+00,5.414936999999999991e-06
2.646999999999999886e+02,1.499964999999999993e+00,5.416815999999999977e-06
2.648000000000000114e+02,1.499964999999999993e+00,5.411179000000000017e-06
2.648999999999999773e+02,1.499964999999999993e+00,5.396147999999999517e-06
2.650000000000000000e+02,1.499964999999999993e+00,5.392389999999999544e-06
2.651000000000000227e+02,1.499964999999999993e+00,5.408360999999999734e-06
2.651999999999999886e+02,1.499964999999999993e+00,5.413058000000000004e-06
2.653000000000000114e+02,1.499964999999999993e+00,5.407421000000000044e-06
2.653999999999999773e+02,1.499964999999999993e+00,5.423392000000000234e-06
2.655000000000000000e+02,1.499964999999999993e+00,5.353872999999999994e-06
2.656000000000000227e+02,1.499964999999999993e+00,5.393330000000000080e-06
2.656999999999999886e+02,1.499964999999999993e+00,5.399905999999999490e-06
2.658000000000000114e+02,1.499964999999999993e+00,5.396147999999999517e-06
2.658999999999999773e+02,1.499964999999999993e+00,5.401784999999999477e-06
2.660000000000000000e+02,1.499964999999999993e+00,5.401784999999999477e-06
2.661000000000000227e+02,1.499964999999999993e+00,5.398026999999999504e-06
2.661999999999999886e+02,1.499964999999999993e+00,5.392389999999999544e-06
2.663000000000000114e+02,1.499964999999999993e+00,5.402723999999999774e-06
2.663999999999999773e+02,1.499964999999999993e+00,5.379237999999999877e-06
2.665000000000000000e+02,1.499964999999999993e+00,5.406481999999999747e-06
2.666000000000000227e+02,1.499964999999999993e+00,5.399905999999999490e-06
2.666999999999999886e+02,1.499964999999999993e+00,5.392389999999999544e-06
2.668000000000000114e+02,1.499964999999999993e+00,5.398026999999999504e-06
2.668999999999999773e+02,1.499964999999999993e+00,5.400844999999999787e-06
2.670000000000000000e+02,1.499964999999999993e+00,5.389572000000000107e-06
2.671000000000000227e+02,1.499964999999999993e+00,5.402723999999999774e-06
2.671999999999999886e+02,1.499964999999999993e+00,5.402723999999999774e-06
2.673000000000000114e+02,1.499964999999999993e+00,5.398026999999999504e-06
2.673999999999999773e+02,1.499964999999999993e+00,5.395207999999999828e-06
2.675000000000000000e+02,1.499964999999999993e+00,5.396147999999999517e-06
2.676000000000000227e+02,1.499964999999999993e+00,5.399905999999999490e-06
2.676999999999999886e+02,1.499964999999999993e+00,5.386753999999999824e-06
2.678000000000000114e+02,1.499964999999999993e+00,5.403664000000000310e-06
2.678999999999999773e+02,1.499964999999999993e+00,5.391451000000000094e-06
2.680000000000000000e+02,1.499964999999999993e+00,5.391451000000000094e-06
2.681000000000000227e+02,1.499964999999999993e+00,5.394268999999999530e-06
2.681999999999999886e+02,1.499964999999999993e+00,5.386753999999999824e-06
2.683000000000000114e+02,1.499964999999999993e+00,5.388631999999999571e-06
2.683999999999999773e+02,1.499964999999999993e+00,5.383935000000000147e-06
2.685000000000000000e+02,1.499964999999999993e+00,5.389572000000000107e-06
2.686000000000000227e+02,1.499964999999999993e+00,5.397086999999999814e-06
2.686999999999999886e+02,1.499964999999999993e+00,5.380177999999999567e-06
2.688000000000000114e+02,1.499964999999999993e+00,5.391451000000000094e-06
2.688999999999999773e+02,1.499964999999999993e+00,5.388631999999999571e-06
2.690000000000000000e+02,1.499964999999999993e+00,5.394268999999999530e-06
2.691000000000000227e+02,1.499964999999999993e+00,5.383935000000000147e-06
2.691999999999999886e+02,1.499964999999999993e+00,5.382056000000000161e-06
2.693000000000000114e+02,1.499964999999999993e+00,5.386753999999999824e-06
2.693999999999999773e+02,1.499964999999999993e+00,5.396147999999999517e-06
2.695000000000000000e+02,1.499964999999999993e+00,5.388631999999999571e-06
2.696000000000000227e+02,1.499964999999999993e+00,5.388631999999999571e-06
2.696999999999999886e+02,1.499964999999999993e+00,5.384874999999999837e-06
2.698000000000000114e+02,1.499964999999999993e+00,5.391451000000000094e-06
2.698999999999999773e+02,1.499964999999999993e+00,5.393330000000000080e-06
2.700000000000000000e+02,1.499964999999999993e+00,5.388631999999999571e-06
2.701000000000000227e+02,1.499964999999999993e+00,5.384874999999999837e-06
2.701999999999999886e+02,1.499964999999999993e+00,5.392389999999999544e-06
2.703000000000000114e+02,1.499964999999999993e+00,5.371723000000000170e-06
2.703999999999999773e+02,1.499964999999999993e+00,5.381116999999999864e-06
2.705000000000000000e+02,1.499964999999999993e+00,5.377358999999999891e-06
